unit_id,station_id,timestamp_s,sensor_name,value
UNIT-000236,PT-04,14940.0,cycle_time_s,58.81071085677041
UNIT-000236,PT-06,15060.0,defect_count_visual,0.20608663198818783
UNIT-000236,PT-06,15060.0,gloss_units,84.8781711060974
UNIT-000236,PT-06,15060.0,cycle_time_s,57.985530702385645
UNIT-000236,FA-01,15120.0,harness_continuity_ohm,0.05038413392584447
UNIT-000236,FA-01,15120.0,cycle_time_s,60.169244142688264
UNIT-000236,FA-02,15180.0,connector_insertion_force_n,59.46132543974
UNIT-000236,FA-02,15180.0,cycle_time_s,58.77551189269343
UNIT-000236,FA-03,15240.0,door_trim_gap_mm,1.872332612027255
UNIT-000236,FA-03,15240.0,cycle_time_s,63.91188173567882
UNIT-000236,FA-04,15300.0,seat_bolt_torque_nm,35.519776997190704
UNIT-000236,FA-04,15300.0,cycle_time_s,61.723117192782425
UNIT-000236,FA-09,15600.0,dimensional_variance_mm,0.14938251193655766
UNIT-000236,FA-09,15600.0,functional_test_score,100.28322713863308
UNIT-000236,FA-09,15600.0,cycle_time_s,61.69750820138294
UNIT-000237,BC-01,14280.0,weld_current_a,846.4595998371677
UNIT-000237,BC-01,14280.0,weld_voltage_v,24.402856972316957
UNIT-000237,BC-01,14280.0,cycle_time_s,65.37142046259181
UNIT-000237,BC-02,14340.0,weld_current_a,836.4721171459095
UNIT-000237,BC-02,14340.0,weld_voltage_v,24.612022136738798
UNIT-000237,BC-02,14340.0,cycle_time_s,63.07388174065484
UNIT-000237,BC-03,14400.0,weld_current_a,867.7550828608876
UNIT-000237,BC-03,14400.0,dimensional_variance_mm,0.15236483604246384
UNIT-000237,BC-03,14400.0,cycle_time_s,61.407405306368396
UNIT-000237,BC-04,14460.0,laser_power_w,1224.136718188063
UNIT-000237,BC-04,14460.0,seam_gap_mm,0.39983875795977736
UNIT-000237,BC-04,14460.0,cycle_time_s,62.68964130159366
UNIT-000237,BC-05,14520.0,door_gap_mm,3.622800661174459
UNIT-000237,BC-05,14520.0,cycle_time_s,65.58407421256253
UNIT-000237,BC-06,14580.0,weld_current_a,834.3228734499286
UNIT-000237,BC-06,14580.0,weld_voltage_v,23.843596801499327
UNIT-000237,BC-06,14580.0,cycle_time_s,63.19467409390099
UNIT-000237,BC-07,14640.0,weld_current_a,840.5031915861045
UNIT-000237,BC-07,14640.0,dimensional_variance_mm,0.15000803138252966
UNIT-000237,BC-07,14640.0,cycle_time_s,60.79508486452365
UNIT-000237,BC-08,14700.0,bead_width_mm,6.485791810866704
UNIT-000237,BC-08,14700.0,cycle_time_s,63.06013709717256
UNIT-000237,BC-09,14760.0,dimensional_variance_mm,0.14670193948052906
UNIT-000237,BC-09,14760.0,torque_nm,42.786262036451085
UNIT-000237,BC-09,14760.0,cycle_time_s,64.29671002570207
UNIT-000237,PT-01,14820.0,bath_conductivity_ms_cm,1.6067419428310097
UNIT-000237,PT-01,14820.0,film_thickness_um,25.431824000632304
UNIT-000237,PT-01,14820.0,cycle_time_s,64.08473197933385
UNIT-000237,PT-02,14880.0,film_thickness_um,24.87289289137109
UNIT-000237,PT-02,14880.0,spray_pressure_bar,2.181645769660929
UNIT-000237,PT-02,14880.0,cycle_time_s,63.53038695012055
UNIT-000237,PT-03,14940.0,film_thickness_um,24.845645243026045
UNIT-000237,PT-03,14940.0,cycle_time_s,68.58108459436521
UNIT-000237,PT-04,15000.0,film_thickness_um,25.19034548425833
UNIT-000237,PT-04,15000.0,gloss_units,89.08868609445075
UNIT-000237,PT-04,15000.0,cycle_time_s,65.08237455243523
UNIT-000237,PT-06,15120.0,defect_count_visual,0.19680954536653258
UNIT-000237,PT-06,15120.0,gloss_units,88.7267102536657
UNIT-000237,PT-06,15120.0,cycle_time_s,62.896406839408854
UNIT-000237,FA-01,15180.0,harness_continuity_ohm,0.049772508820246496
UNIT-000237,FA-01,15180.0,cycle_time_s,60.27934699909932
UNIT-000237,FA-02,15240.0,connector_insertion_force_n,60.39154898946459
UNIT-000237,FA-02,15240.0,cycle_time_s,61.63497401279067
UNIT-000237,FA-03,15300.0,door_trim_gap_mm,2.0489904594256387
UNIT-000237,FA-03,15300.0,cycle_time_s,58.609283796361524
UNIT-000237,FA-04,15360.0,seat_bolt_torque_nm,38.77516965936909
UNIT-000237,FA-04,15360.0,cycle_time_s,65.08494957967403
UNIT-000237,FA-09,15660.0,dimensional_variance_mm,0.1445918627489015
UNIT-000237,FA-09,15660.0,functional_test_score,98.40782793388962
UNIT-000237,FA-09,15660.0,cycle_time_s,62.20415486887314
UNIT-000238,BC-01,14340.0,weld_current_a,841.2195608955499
UNIT-000238,BC-01,14340.0,weld_voltage_v,23.560936231031363
UNIT-000238,BC-01,14340.0,cycle_time_s,58.488374032019166
UNIT-000238,BC-02,14400.0,weld_current_a,851.9724827538768
UNIT-000238,BC-02,14400.0,weld_voltage_v,24.55857329118049
UNIT-000238,BC-02,14400.0,cycle_time_s,60.35442047594526
UNIT-000238,BC-03,14460.0,weld_current_a,869.8311834220045
UNIT-000238,BC-03,14460.0,dimensional_variance_mm,0.1455654693841287
UNIT-000238,BC-03,14460.0,cycle_time_s,59.48043671314951
UNIT-000238,BC-04,14520.0,laser_power_w,1208.2365781389926
UNIT-000238,BC-04,14520.0,seam_gap_mm,0.3931105990827266
UNIT-000238,BC-04,14520.0,cycle_time_s,61.12088267059908
UNIT-000238,BC-05,14580.0,door_gap_mm,3.8724944363314044
UNIT-000238,BC-05,14580.0,cycle_time_s,57.20149117898261
UNIT-000238,BC-06,14640.0,weld_current_a,850.104879210682
UNIT-000238,BC-06,14640.0,weld_voltage_v,23.749002079186265
UNIT-000238,BC-06,14640.0,cycle_time_s,59.33175776970347
UNIT-000238,BC-07,14700.0,weld_current_a,831.8134544032862
UNIT-000238,BC-07,14700.0,dimensional_variance_mm,0.1488127552618234
UNIT-000238,BC-07,14700.0,cycle_time_s,61.320011322584925
UNIT-000238,BC-08,14760.0,bead_width_mm,6.088038166675739
UNIT-000238,BC-08,14760.0,cycle_time_s,63.450938690798445
UNIT-000238,BC-09,14820.0,dimensional_variance_mm,0.1515482056130241
UNIT-000238,BC-09,14820.0,torque_nm,44.448978413725364
UNIT-000238,BC-09,14820.0,cycle_time_s,58.02103047025891
UNIT-000238,PT-01,14880.0,bath_conductivity_ms_cm,1.5785204540448794
UNIT-000238,PT-01,14880.0,film_thickness_um,24.625708564854172
UNIT-000238,PT-01,14880.0,cycle_time_s,61.17722391223167
UNIT-000238,PT-02,14940.0,film_thickness_um,26.10593982013832
UNIT-000238,PT-02,14940.0,spray_pressure_bar,2.166396268467535
UNIT-000238,PT-02,14940.0,cycle_time_s,61.9169379672773
UNIT-000238,PT-03,15000.0,film_thickness_um,24.651604362941704
UNIT-000238,PT-03,15000.0,cycle_time_s,61.70479942898484
UNIT-000238,PT-04,15060.0,film_thickness_um,24.97053768866887
UNIT-000238,PT-04,15060.0,gloss_units,84.76813397873511
UNIT-000238,PT-04,15060.0,cycle_time_s,59.247195094659055
UNIT-000238,PT-06,15180.0,defect_count_visual,0.20028188646595393
UNIT-000238,PT-06,15180.0,gloss_units,83.79322214332917
UNIT-000238,PT-06,15180.0,cycle_time_s,58.7095816516598
UNIT-000238,FA-01,15240.0,harness_continuity_ohm,0.05042219165014432
UNIT-000238,FA-01,15240.0,cycle_time_s,58.25842531101468
UNIT-000238,FA-02,15300.0,connector_insertion_force_n,60.96729586953674
UNIT-000238,FA-02,15300.0,cycle_time_s,60.58031917831263
UNIT-000238,FA-03,15360.0,door_trim_gap_mm,1.9519768145963299
UNIT-000238,FA-03,15360.0,cycle_time_s,59.772083089759946
UNIT-000238,FA-04,15420.0,seat_bolt_torque_nm,32.50053570227609
UNIT-000238,FA-04,15420.0,cycle_time_s,62.701218972115356
UNIT-000238,FA-09,15720.0,dimensional_variance_mm,0.14807275375832482
UNIT-000238,FA-09,15720.0,functional_test_score,95.02264578115496
UNIT-000238,FA-09,15720.0,cycle_time_s,61.14878204989515
UNIT-000239,BC-01,14400.0,weld_current_a,840.8989003443941
UNIT-000239,BC-01,14400.0,weld_voltage_v,24.19637289558242
UNIT-000239,BC-01,14400.0,cycle_time_s,64.58504653278462
UNIT-000239,BC-02,14460.0,weld_current_a,840.4024997806561
UNIT-000239,BC-02,14460.0,weld_voltage_v,23.28539469819156
UNIT-000239,BC-02,14460.0,cycle_time_s,61.34030892410809
UNIT-000239,BC-03,14520.0,weld_current_a,844.7006577797631
UNIT-000239,BC-03,14520.0,dimensional_variance_mm,0.15438695139986147
UNIT-000239,BC-03,14520.0,cycle_time_s,62.082158780701874
UNIT-000239,BC-04,14580.0,laser_power_w,1185.1941336451603
UNIT-000239,BC-04,14580.0,seam_gap_mm,0.3957461536296907
UNIT-000239,BC-04,14580.0,cycle_time_s,62.98585417645085
UNIT-000239,BC-05,14640.0,door_gap_mm,3.6927879581075786
UNIT-000239,BC-05,14640.0,cycle_time_s,67.09888063491587
UNIT-000239,BC-06,14700.0,weld_current_a,892.1452877703307
UNIT-000239,BC-06,14700.0,weld_voltage_v,23.436685920695993
UNIT-000239,BC-06,14700.0,cycle_time_s,65.00323137649939
UNIT-000239,BC-07,14760.0,weld_current_a,873.6528717657703
UNIT-000239,BC-07,14760.0,dimensional_variance_mm,0.14876494797346304
UNIT-000239,BC-07,14760.0,cycle_time_s,62.502223626975045
UNIT-000239,BC-08,14820.0,bead_width_mm,5.668332786193237
UNIT-000239,BC-08,14820.0,cycle_time_s,59.56087501259448
UNIT-000239,BC-09,14880.0,dimensional_variance_mm,0.14999818215067542
UNIT-000239,BC-09,14880.0,torque_nm,45.018626385821726
UNIT-000239,BC-09,14880.0,cycle_time_s,60.98103236365413
UNIT-000239,PT-01,14940.0,bath_conductivity_ms_cm,1.591695460570782
UNIT-000239,PT-01,14940.0,film_thickness_um,25.032806138608596
UNIT-000239,PT-01,14940.0,cycle_time_s,62.210940833899066
UNIT-000239,PT-02,15000.0,film_thickness_um,24.821060944377894
UNIT-000239,PT-02,15000.0,spray_pressure_bar,2.1998710612636887
UNIT-000239,PT-02,15000.0,cycle_time_s,62.98161671286058
UNIT-000239,PT-03,15060.0,film_thickness_um,25.340829905648164
UNIT-000239,PT-03,15060.0,cycle_time_s,65.66218981711012
UNIT-000239,PT-04,15120.0,film_thickness_um,25.115626277552945
UNIT-000239,PT-04,15120.0,gloss_units,84.58978033943843
UNIT-000239,PT-04,15120.0,cycle_time_s,64.26392078526544
UNIT-000239,PT-06,15240.0,defect_count_visual,0.20020903799739706
UNIT-000239,PT-06,15240.0,gloss_units,84.73127274732806
UNIT-000239,PT-06,15240.0,cycle_time_s,62.76323323046534
UNIT-000239,FA-01,15300.0,harness_continuity_ohm,0.049890760658753
UNIT-000239,FA-01,15300.0,cycle_time_s,63.03835934383306
UNIT-000239,FA-02,15360.0,connector_insertion_force_n,59.93236667853729
UNIT-000239,FA-02,15360.0,cycle_time_s,62.29585951443369
UNIT-000239,FA-03,15420.0,door_trim_gap_mm,2.0917880666321915
UNIT-000239,FA-03,15420.0,cycle_time_s,66.13012725183208
UNIT-000239,FA-04,15480.0,seat_bolt_torque_nm,38.74609935959157
UNIT-000239,FA-04,15480.0,cycle_time_s,60.7182796937628
UNIT-000239,FA-09,15780.0,dimensional_variance_mm,0.14563025365497845
UNIT-000239,FA-09,15780.0,functional_test_score,96.07071103699832
UNIT-000239,FA-09,15780.0,cycle_time_s,63.41860391455993
UNIT-000240,BC-01,14460.0,weld_current_a,837.1079903299506
UNIT-000240,BC-01,14460.0,weld_voltage_v,23.767288309200794
UNIT-000240,BC-01,14460.0,cycle_time_s,63.91932874981734
UNIT-000240,BC-02,14520.0,weld_current_a,849.0793673082169
UNIT-000240,BC-02,14520.0,weld_voltage_v,23.818244983421117
UNIT-000240,BC-02,14520.0,cycle_time_s,64.03306237187456
UNIT-000240,BC-03,14580.0,weld_current_a,864.4146698194083
UNIT-000240,BC-03,14580.0,dimensional_variance_mm,0.14449415460769166
UNIT-000240,BC-03,14580.0,cycle_time_s,64.31683786764303
UNIT-000240,BC-04,14640.0,laser_power_w,1205.6710127663202
UNIT-000240,BC-04,14640.0,seam_gap_mm,0.39248873007693363
UNIT-000240,BC-04,14640.0,cycle_time_s,63.46762959941433
UNIT-000240,BC-05,14700.0,door_gap_mm,4.6123237488690645
UNIT-000240,BC-05,14700.0,cycle_time_s,63.480685821657424
UNIT-000240,BC-06,14760.0,weld_current_a,846.0532590105158
UNIT-000240,BC-06,14760.0,weld_voltage_v,23.29486562052575
UNIT-000240,BC-06,14760.0,cycle_time_s,64.82569374056722
UNIT-000240,BC-07,14820.0,weld_current_a,855.3190128291424
UNIT-000240,BC-07,14820.0,dimensional_variance_mm,0.14685330628110646
UNIT-000240,BC-07,14820.0,cycle_time_s,61.71943895443777
UNIT-000240,BC-08,14880.0,bead_width_mm,6.0055016564935775
UNIT-000240,BC-08,14880.0,cycle_time_s,66.52294258681948
UNIT-000240,BC-09,14940.0,dimensional_variance_mm,0.14654703027378907
UNIT-000240,BC-09,14940.0,torque_nm,46.002068407680454
UNIT-000240,BC-09,14940.0,cycle_time_s,62.8845417245343
UNIT-000240,PT-01,15000.0,bath_conductivity_ms_cm,1.5850339063496648
UNIT-000240,PT-01,15000.0,film_thickness_um,25.874276938564854
UNIT-000240,PT-01,15000.0,cycle_time_s,61.250851195952876
UNIT-000240,PT-02,15060.0,film_thickness_um,25.47629179231746
UNIT-000240,PT-02,15060.0,spray_pressure_bar,2.20952410991196
UNIT-000240,PT-02,15060.0,cycle_time_s,62.00303656899485
UNIT-000240,PT-03,15120.0,film_thickness_um,26.51844359975377
UNIT-000240,PT-03,15120.0,cycle_time_s,64.25265672699835
UNIT-000240,PT-04,15180.0,film_thickness_um,24.77084769008282
UNIT-000240,PT-04,15180.0,gloss_units,85.48394931100728
UNIT-000240,PT-04,15180.0,cycle_time_s,61.346969382871144
UNIT-000240,PT-06,15300.0,defect_count_visual,0.20680083635470337
UNIT-000240,PT-06,15300.0,gloss_units,84.59887675527153
UNIT-000240,PT-06,15300.0,cycle_time_s,63.44869166046281
UNIT-000240,FA-01,15360.0,harness_continuity_ohm,0.05118580204284933
UNIT-000240,FA-01,15360.0,cycle_time_s,65.46400665659529
UNIT-000240,FA-02,15420.0,connector_insertion_force_n,61.868377602588836
UNIT-000240,FA-02,15420.0,cycle_time_s,60.81322273316792
UNIT-000240,FA-03,15480.0,door_trim_gap_mm,1.9621335574006977
UNIT-000240,FA-03,15480.0,cycle_time_s,64.89260159060657
UNIT-000240,FA-04,15540.0,seat_bolt_torque_nm,33.962143676505946
UNIT-000240,FA-04,15540.0,cycle_time_s,69.73885829625257
UNIT-000240,FA-09,15840.0,dimensional_variance_mm,0.14775133759143108
UNIT-000240,FA-09,15840.0,functional_test_score,97.6175482495519
UNIT-000240,FA-09,15840.0,cycle_time_s,62.715955239839936
UNIT-000241,BC-01,14520.0,weld_current_a,834.8961007165248
UNIT-000241,BC-01,14520.0,weld_voltage_v,22.743960189621234
UNIT-000241,BC-01,14520.0,cycle_time_s,58.07454830131822
UNIT-000241,BC-02,14580.0,weld_current_a,838.8532429870497
UNIT-000241,BC-02,14580.0,weld_voltage_v,24.089843712295302
UNIT-000241,BC-02,14580.0,cycle_time_s,58.70424731336537
UNIT-000241,BC-03,14640.0,weld_current_a,829.4112899655812
UNIT-000241,BC-03,14640.0,dimensional_variance_mm,0.14721165774704367
UNIT-000241,BC-03,14640.0,cycle_time_s,58.66121519860826
UNIT-000241,BC-04,14700.0,laser_power_w,1185.6651024985185
UNIT-000241,BC-04,14700.0,seam_gap_mm,0.4055124545357905
UNIT-000241,BC-04,14700.0,cycle_time_s,58.81256473791645
UNIT-000241,BC-05,14760.0,door_gap_mm,3.914176809200855
UNIT-000241,BC-05,14760.0,cycle_time_s,58.037918352299634
UNIT-000241,BC-06,14820.0,weld_current_a,847.377252307699
UNIT-000241,BC-06,14820.0,weld_voltage_v,24.504334427231612
UNIT-000241,BC-06,14820.0,cycle_time_s,58.61715578879423
UNIT-000241,BC-07,14880.0,weld_current_a,849.1607676566081
UNIT-000241,BC-07,14880.0,dimensional_variance_mm,0.1482723269489102
UNIT-000241,BC-07,14880.0,cycle_time_s,58.52874468253727
UNIT-000241,BC-08,14940.0,bead_width_mm,5.975696025245379
UNIT-000241,BC-08,14940.0,cycle_time_s,66.2385399296468
UNIT-000241,BC-09,15000.0,dimensional_variance_mm,0.14744127359122158
UNIT-000241,BC-09,15000.0,torque_nm,44.88529051634601
UNIT-000241,BC-09,15000.0,cycle_time_s,58.42532205648894
UNIT-000241,PT-01,15060.0,bath_conductivity_ms_cm,1.5748079254610272
UNIT-000241,PT-01,15060.0,film_thickness_um,24.77500849418541
UNIT-000241,PT-01,15060.0,cycle_time_s,59.51330035088262
UNIT-000241,PT-02,15120.0,film_thickness_um,24.175833679648314
UNIT-000241,PT-02,15120.0,spray_pressure_bar,2.1724583666936934
UNIT-000241,PT-02,15120.0,cycle_time_s,60.60211016808441
UNIT-000241,PT-03,15180.0,film_thickness_um,24.467281457732394
UNIT-000241,PT-03,15180.0,cycle_time_s,61.05423753577704
UNIT-000241,PT-04,15240.0,film_thickness_um,25.170762198080425
UNIT-000241,PT-04,15240.0,gloss_units,82.41408532504545
UNIT-000241,PT-04,15240.0,cycle_time_s,61.06613948751865
UNIT-000241,PT-06,15360.0,defect_count_visual,0.20022266161403787
UNIT-000241,PT-06,15360.0,gloss_units,86.91219064471993
UNIT-000241,PT-06,15360.0,cycle_time_s,59.60478112891606
UNIT-000241,FA-01,15420.0,harness_continuity_ohm,0.04938214388753809
UNIT-000241,FA-01,15420.0,cycle_time_s,61.6470531409167
UNIT-000241,FA-02,15480.0,connector_insertion_force_n,62.20891896268175
UNIT-000241,FA-02,15480.0,cycle_time_s,59.16787475265868
UNIT-000241,FA-03,15540.0,door_trim_gap_mm,1.9863508115470623
UNIT-000241,FA-03,15540.0,cycle_time_s,63.76215315574124
UNIT-000241,FA-04,15600.0,seat_bolt_torque_nm,34.83589549619738
UNIT-000241,FA-04,15600.0,cycle_time_s,62.14051863145674
UNIT-000241,FA-09,15900.0,dimensional_variance_mm,0.14998142191647018
UNIT-000241,FA-09,15900.0,functional_test_score,95.61493755694822
UNIT-000241,FA-09,15900.0,cycle_time_s,58.81241682428592
UNIT-000242,BC-01,14580.0,weld_current_a,865.7848374636443
UNIT-000242,BC-01,14580.0,weld_voltage_v,24.4614519179104
UNIT-000242,BC-01,14580.0,cycle_time_s,60.89989550198594
UNIT-000242,BC-02,14640.0,weld_current_a,857.0180472216595
UNIT-000242,BC-02,14640.0,weld_voltage_v,24.13322901578632
UNIT-000242,BC-02,14640.0,cycle_time_s,60.48911646650596
UNIT-000242,BC-03,14700.0,weld_current_a,858.0811639222915
UNIT-000242,BC-03,14700.0,dimensional_variance_mm,0.14578673350281784
UNIT-000242,BC-03,14700.0,cycle_time_s,59.051703424866915
UNIT-000242,BC-04,14760.0,laser_power_w,1226.5714801836962
UNIT-000242,BC-04,14760.0,seam_gap_mm,0.4132328008286689
UNIT-000242,BC-04,14760.0,cycle_time_s,57.39714249550539
UNIT-000242,BC-05,14820.0,door_gap_mm,4.3755555068491985
UNIT-000242,BC-05,14820.0,cycle_time_s,60.312196944713506
UNIT-000242,BC-06,14880.0,weld_current_a,858.6099416279433
UNIT-000242,BC-06,14880.0,weld_voltage_v,24.69138962572796
UNIT-000242,BC-06,14880.0,cycle_time_s,60.251690920029
UNIT-000242,BC-07,14940.0,weld_current_a,826.8212742001804
UNIT-000242,BC-07,14940.0,dimensional_variance_mm,0.14968297534868036
UNIT-000242,BC-07,14940.0,cycle_time_s,60.618787255328165
UNIT-000242,BC-08,15000.0,bead_width_mm,5.922254003447631
UNIT-000242,BC-08,15000.0,cycle_time_s,62.367834199749616
UNIT-000242,BC-09,15060.0,dimensional_variance_mm,0.14980290783407865
UNIT-000242,BC-09,15060.0,torque_nm,44.46404161279662
UNIT-000242,BC-09,15060.0,cycle_time_s,58.69682594002615
UNIT-000242,PT-01,15120.0,bath_conductivity_ms_cm,1.6065462927904106
UNIT-000242,PT-01,15120.0,film_thickness_um,24.020304097872025
UNIT-000242,PT-01,15120.0,cycle_time_s,59.06390830714197
UNIT-000242,PT-02,15180.0,film_thickness_um,24.69146257301098
UNIT-000242,PT-02,15180.0,spray_pressure_bar,2.252681848308638
UNIT-000242,PT-02,15180.0,cycle_time_s,58.5766603419254
UNIT-000242,PT-03,15240.0,film_thickness_um,29.27323769096848
UNIT-000242,PT-03,15240.0,cycle_time_s,65.23273727252646
UNIT-000242,PT-04,15300.0,film_thickness_um,25.429217227898242
UNIT-000242,PT-04,15300.0,gloss_units,82.67153923585745
UNIT-000242,PT-04,15300.0,cycle_time_s,58.11190241590734
UNIT-000242,PT-06,15420.0,defect_count_visual,0.20159444225387366
UNIT-000242,PT-06,15420.0,gloss_units,86.8604872832237
UNIT-000242,PT-06,15420.0,cycle_time_s,59.31748543031842
UNIT-000242,FA-01,15480.0,harness_continuity_ohm,0.05019339548436165
UNIT-000242,FA-01,15480.0,cycle_time_s,60.19093386786357
UNIT-000242,FA-02,15540.0,connector_insertion_force_n,59.84232707330824
UNIT-000242,FA-02,15540.0,cycle_time_s,59.9130301486392
UNIT-000242,FA-03,15600.0,door_trim_gap_mm,1.8974354596832528
UNIT-000242,FA-03,15600.0,cycle_time_s,61.00694667018587
UNIT-000242,FA-04,15660.0,seat_bolt_torque_nm,35.409604958409666
UNIT-000242,FA-04,15660.0,cycle_time_s,58.415957642558276
UNIT-000242,FA-09,15960.0,dimensional_variance_mm,0.14687267003981783
UNIT-000242,FA-09,15960.0,functional_test_score,98.1953057030495
UNIT-000242,FA-09,15960.0,cycle_time_s,58.90628212456386
UNIT-000243,BC-01,14640.0,weld_current_a,834.5718761506614
UNIT-000243,BC-01,14640.0,weld_voltage_v,24.613038401930297
UNIT-000243,BC-01,14640.0,cycle_time_s,60.93999776282381
UNIT-000243,BC-02,14700.0,weld_current_a,867.8792755333234
UNIT-000243,BC-02,14700.0,weld_voltage_v,23.87011213844464
UNIT-000243,BC-02,14700.0,cycle_time_s,59.48926830776709
UNIT-000243,BC-03,14760.0,weld_current_a,879.6093050879026
UNIT-000243,BC-03,14760.0,dimensional_variance_mm,0.14950464104948274
UNIT-000243,BC-03,14760.0,cycle_time_s,58.3745032290336
UNIT-000243,BC-04,14820.0,laser_power_w,1203.4506160383294
UNIT-000243,BC-04,14820.0,seam_gap_mm,0.4120475529918319
UNIT-000243,BC-04,14820.0,cycle_time_s,60.29156361357702
UNIT-000243,BC-05,14880.0,door_gap_mm,3.9951996430367887
UNIT-000243,BC-05,14880.0,cycle_time_s,65.49403491158888
UNIT-000243,BC-06,14940.0,weld_current_a,840.0488408217489
UNIT-000243,BC-06,14940.0,weld_voltage_v,23.5740657735095
UNIT-000243,BC-06,14940.0,cycle_time_s,57.36590426571206
UNIT-000243,BC-07,15000.0,weld_current_a,864.8439992762823
UNIT-000243,BC-07,15000.0,dimensional_variance_mm,0.1483277447580512
UNIT-000243,BC-07,15000.0,cycle_time_s,61.08644164997589
UNIT-000243,BC-08,15060.0,bead_width_mm,6.140071136844457
UNIT-000243,BC-08,15060.0,cycle_time_s,62.185712879859665
UNIT-000243,BC-09,15120.0,dimensional_variance_mm,0.14863380155747805
UNIT-000243,BC-09,15120.0,torque_nm,44.31217667041346
UNIT-000243,BC-09,15120.0,cycle_time_s,60.10771305026366
UNIT-000243,PT-01,15180.0,bath_conductivity_ms_cm,1.5983877758245204
UNIT-000243,PT-01,15180.0,film_thickness_um,24.649031838683854
UNIT-000243,PT-01,15180.0,cycle_time_s,58.56117829032197
UNIT-000243,PT-02,15240.0,film_thickness_um,24.722966232535732
UNIT-000243,PT-02,15240.0,spray_pressure_bar,2.1968434141548516
UNIT-000243,PT-02,15240.0,cycle_time_s,59.71346546130161
UNIT-000243,PT-03,15300.0,film_thickness_um,25.440705341139267
UNIT-000243,PT-03,15300.0,cycle_time_s,61.996214702918785
UNIT-000243,PT-04,15360.0,film_thickness_um,25.378983857342256
UNIT-000243,PT-04,15360.0,gloss_units,87.70925996010604
UNIT-000243,PT-04,15360.0,cycle_time_s,59.017679554317915
UNIT-000243,PT-06,15480.0,defect_count_visual,0.1999422789771194
UNIT-000243,PT-06,15480.0,gloss_units,86.45864631505347
UNIT-000243,PT-06,15480.0,cycle_time_s,60.84139406179131
UNIT-000243,FA-01,15540.0,harness_continuity_ohm,0.051211381572326575
UNIT-000243,FA-01,15540.0,cycle_time_s,56.95614556921775
UNIT-000243,FA-02,15600.0,connector_insertion_force_n,61.503572273861046
UNIT-000243,FA-02,15600.0,cycle_time_s,60.40255515171557
UNIT-000243,FA-03,15660.0,door_trim_gap_mm,1.8147183985849984
UNIT-000243,FA-03,15660.0,cycle_time_s,62.6047038482237
UNIT-000243,FA-04,15720.0,seat_bolt_torque_nm,35.35591341134922
UNIT-000243,FA-04,15720.0,cycle_time_s,61.372425474880984
UNIT-000243,FA-09,16020.0,dimensional_variance_mm,0.14957092119065127
UNIT-000243,FA-09,16020.0,functional_test_score,94.82941546513226
UNIT-000243,FA-09,16020.0,cycle_time_s,60.77887425667067
UNIT-000244,BC-01,14700.0,weld_current_a,828.8953166366105
UNIT-000244,BC-01,14700.0,weld_voltage_v,23.677697394944442
UNIT-000244,BC-01,14700.0,cycle_time_s,58.9411568146534
UNIT-000244,BC-02,14760.0,weld_current_a,857.0111936893808
UNIT-000244,BC-02,14760.0,weld_voltage_v,23.787326821391442
UNIT-000244,BC-02,14760.0,cycle_time_s,60.78303620723883
UNIT-000244,BC-03,14820.0,weld_current_a,868.1114560912915
UNIT-000244,BC-03,14820.0,dimensional_variance_mm,0.15330527778398784
UNIT-000244,BC-03,14820.0,cycle_time_s,58.658182685556426
UNIT-000244,BC-04,14880.0,laser_power_w,1235.1857348370297
UNIT-000244,BC-04,14880.0,seam_gap_mm,0.4124214394498974
UNIT-000244,BC-04,14880.0,cycle_time_s,59.810622216338764
UNIT-000244,BC-05,14940.0,door_gap_mm,3.8195578064055336
UNIT-000244,BC-05,14940.0,cycle_time_s,56.4567317106717
UNIT-000244,BC-06,15000.0,weld_current_a,850.1987369133028
UNIT-000244,BC-06,15000.0,weld_voltage_v,24.406968891115405
UNIT-000244,BC-06,15000.0,cycle_time_s,61.56787012918481
UNIT-000244,BC-07,15060.0,weld_current_a,841.7455290218401
UNIT-000244,BC-07,15060.0,dimensional_variance_mm,0.14988393519875912
UNIT-000244,BC-07,15060.0,cycle_time_s,59.87497493591827
UNIT-000244,BC-08,15120.0,bead_width_mm,5.77129911004855
UNIT-000244,BC-08,15120.0,cycle_time_s,62.64869830713823
UNIT-000244,BC-09,15180.0,dimensional_variance_mm,0.15108854473986968
UNIT-000244,BC-09,15180.0,torque_nm,45.127640857607645
UNIT-000244,BC-09,15180.0,cycle_time_s,60.42996652703511
UNIT-000244,PT-01,15240.0,bath_conductivity_ms_cm,1.6193739846121724
UNIT-000244,PT-01,15240.0,film_thickness_um,24.580755021939073
UNIT-000244,PT-01,15240.0,cycle_time_s,61.075594258491535
UNIT-000244,PT-02,15300.0,film_thickness_um,24.782691902509868
UNIT-000244,PT-02,15300.0,spray_pressure_bar,2.210306106423632
UNIT-000244,PT-02,15300.0,cycle_time_s,60.413372972070064
UNIT-000244,PT-03,15360.0,film_thickness_um,23.43076655727223
UNIT-000244,PT-03,15360.0,cycle_time_s,64.7699436731551
UNIT-000244,PT-04,15420.0,film_thickness_um,24.746923374625702
UNIT-000244,PT-04,15420.0,gloss_units,84.08751123024287
UNIT-000244,PT-04,15420.0,cycle_time_s,58.7983586899889
UNIT-000244,PT-06,15540.0,defect_count_visual,0.20270959952143683
