unit_id,station_id,timestamp_s,operator_id,check_pass
UNIT-000343,PT-05,21420.0,OP-SHIFT_1-02,True
UNIT-000343,FA-05,21780.0,OP-SHIFT_1-02,True
UNIT-000343,FA-06,21840.0,OP-SHIFT_1-02,True
UNIT-000343,FA-07,21900.0,OP-SHIFT_1-02,True
UNIT-000343,FA-08,21960.0,OP-SHIFT_1-02,True
UNIT-000344,PT-05,21480.0,OP-SHIFT_1-03,True
UNIT-000344,FA-05,21840.0,OP-SHIFT_1-03,True
UNIT-000344,FA-06,21900.0,OP-SHIFT_1-03,True
UNIT-000344,FA-07,21960.0,OP-SHIFT_1-03,True
UNIT-000344,FA-08,22020.0,OP-SHIFT_1-03,True
UNIT-000345,PT-05,21540.0,OP-SHIFT_1-04,True
UNIT-000345,FA-05,21900.0,OP-SHIFT_1-04,True
UNIT-000345,FA-06,21960.0,OP-SHIFT_1-04,True
UNIT-000345,FA-07,22020.0,OP-SHIFT_1-04,True
UNIT-000345,FA-08,22080.0,OP-SHIFT_1-04,True
UNIT-000346,PT-05,21600.0,OP-SHIFT_1-05,True
UNIT-000346,FA-05,21960.0,OP-SHIFT_1-05,True
UNIT-000346,FA-06,22020.0,OP-SHIFT_1-05,True
UNIT-000346,FA-07,22080.0,OP-SHIFT_1-05,True
UNIT-000346,FA-08,22140.0,OP-SHIFT_1-05,True
UNIT-000347,PT-05,21660.0,OP-SHIFT_1-06,True
UNIT-000347,FA-05,22020.0,OP-SHIFT_1-06,True
UNIT-000347,FA-06,22080.0,OP-SHIFT_1-06,True
UNIT-000347,FA-07,22140.0,OP-SHIFT_1-06,True
UNIT-000347,FA-08,22200.0,OP-SHIFT_1-06,True
UNIT-000348,PT-05,21720.0,OP-SHIFT_1-01,True
UNIT-000348,FA-05,22080.0,OP-SHIFT_1-01,True
UNIT-000348,FA-06,22140.0,OP-SHIFT_1-01,True
UNIT-000348,FA-07,22200.0,OP-SHIFT_1-01,True
UNIT-000348,FA-08,22260.0,OP-SHIFT_1-01,True
UNIT-000349,PT-05,21780.0,OP-SHIFT_1-02,True
UNIT-000349,FA-05,22140.0,OP-SHIFT_1-02,True
UNIT-000349,FA-06,22200.0,OP-SHIFT_1-02,True
UNIT-000349,FA-07,22260.0,OP-SHIFT_1-02,True
UNIT-000349,FA-08,22320.0,OP-SHIFT_1-02,True
UNIT-000350,PT-05,21840.0,OP-SHIFT_1-03,True
UNIT-000350,FA-05,22200.0,OP-SHIFT_1-03,True
UNIT-000350,FA-06,22260.0,OP-SHIFT_1-03,True
UNIT-000350,FA-07,22320.0,OP-SHIFT_1-03,True
UNIT-000350,FA-08,22380.0,OP-SHIFT_1-03,True
UNIT-000351,PT-05,21900.0,OP-SHIFT_1-04,True
UNIT-000351,FA-05,22260.0,OP-SHIFT_1-04,True
UNIT-000351,FA-06,22320.0,OP-SHIFT_1-04,True
UNIT-000351,FA-07,22380.0,OP-SHIFT_1-04,True
UNIT-000351,FA-08,22440.0,OP-SHIFT_1-04,True
UNIT-000352,PT-05,21960.0,OP-SHIFT_1-05,True
UNIT-000352,FA-05,22320.0,OP-SHIFT_1-05,True
UNIT-000352,FA-06,22380.0,OP-SHIFT_1-05,True
UNIT-000352,FA-07,22440.0,OP-SHIFT_1-05,True
UNIT-000352,FA-08,22500.0,OP-SHIFT_1-05,True
UNIT-000353,PT-05,22020.0,OP-SHIFT_1-06,True
UNIT-000353,FA-05,22380.0,OP-SHIFT_1-06,True
UNIT-000353,FA-06,22440.0,OP-SHIFT_1-06,True
UNIT-000353,FA-07,22500.0,OP-SHIFT_1-06,True
UNIT-000353,FA-08,22560.0,OP-SHIFT_1-06,True
UNIT-000354,PT-05,22080.0,OP-SHIFT_1-01,False
UNIT-000354,FA-05,22440.0,OP-SHIFT_1-01,True
UNIT-000354,FA-06,22500.0,OP-SHIFT_1-01,True
UNIT-000354,FA-07,22560.0,OP-SHIFT_1-01,True
UNIT-000354,FA-08,22620.0,OP-SHIFT_1-01,True
UNIT-000355,PT-05,22140.0,OP-SHIFT_1-02,True
UNIT-000355,FA-05,22500.0,OP-SHIFT_1-02,True
UNIT-000355,FA-06,22560.0,OP-SHIFT_1-02,True
UNIT-000355,FA-07,22620.0,OP-SHIFT_1-02,True
UNIT-000355,FA-08,22680.0,OP-SHIFT_1-02,True
UNIT-000356,PT-05,22200.0,OP-SHIFT_1-03,True
UNIT-000356,FA-05,22560.0,OP-SHIFT_1-03,True
UNIT-000356,FA-06,22620.0,OP-SHIFT_1-03,True
UNIT-000356,FA-07,22680.0,OP-SHIFT_1-03,True
UNIT-000356,FA-08,22740.0,OP-SHIFT_1-03,True
UNIT-000357,PT-05,22260.0,OP-SHIFT_1-04,True
UNIT-000357,FA-05,22620.0,OP-SHIFT_1-04,True
UNIT-000357,FA-06,22680.0,OP-SHIFT_1-04,True
UNIT-000357,FA-07,22740.0,OP-SHIFT_1-04,True
UNIT-000357,FA-08,22800.0,OP-SHIFT_1-04,True
UNIT-000358,PT-05,22320.0,OP-SHIFT_1-05,True
UNIT-000358,FA-05,22680.0,OP-SHIFT_1-05,True
UNIT-000358,FA-06,22740.0,OP-SHIFT_1-05,True
UNIT-000358,FA-07,22800.0,OP-SHIFT_1-05,True
UNIT-000358,FA-08,22860.0,OP-SHIFT_1-05,True
UNIT-000359,PT-05,22380.0,OP-SHIFT_1-06,True
UNIT-000359,FA-05,22740.0,OP-SHIFT_1-06,True
UNIT-000359,FA-06,22800.0,OP-SHIFT_1-06,True
UNIT-000359,FA-07,22860.0,OP-SHIFT_1-06,True
UNIT-000359,FA-08,22920.0,OP-SHIFT_1-06,True
UNIT-000360,PT-05,22440.0,OP-SHIFT_1-01,True
UNIT-000360,FA-05,22800.0,OP-SHIFT_1-01,True
UNIT-000360,FA-06,22860.0,OP-SHIFT_1-01,True
UNIT-000360,FA-07,22920.0,OP-SHIFT_1-01,True
UNIT-000360,FA-08,22980.0,OP-SHIFT_1-01,True
UNIT-000361,PT-05,22500.0,OP-SHIFT_1-02,True
UNIT-000361,FA-05,22860.0,OP-SHIFT_1-02,True
UNIT-000361,FA-06,22920.0,OP-SHIFT_1-02,True
UNIT-000361,FA-07,22980.0,OP-SHIFT_1-02,True
UNIT-000361,FA-08,23040.0,OP-SHIFT_1-02,True
UNIT-000362,PT-05,22560.0,OP-SHIFT_1-03,False
UNIT-000362,FA-05,22920.0,OP-SHIFT_1-03,True
UNIT-000362,FA-06,22980.0,OP-SHIFT_1-03,True
UNIT-000362,FA-07,23040.0,OP-SHIFT_1-03,True
UNIT-000362,FA-08,23100.0,OP-SHIFT_1-03,True
UNIT-000363,PT-05,22620.0,OP-SHIFT_1-04,True
UNIT-000363,FA-05,22980.0,OP-SHIFT_1-04,True
UNIT-000363,FA-06,23040.0,OP-SHIFT_1-04,True
UNIT-000363,FA-07,23100.0,OP-SHIFT_1-04,True
UNIT-000363,FA-08,23160.0,OP-SHIFT_1-04,True
UNIT-000364,PT-05,22680.0,OP-SHIFT_1-05,True
UNIT-000364,FA-05,23040.0,OP-SHIFT_1-05,True
UNIT-000364,FA-06,23100.0,OP-SHIFT_1-05,True
UNIT-000364,FA-07,23160.0,OP-SHIFT_1-05,True
UNIT-000364,FA-08,23220.0,OP-SHIFT_1-05,True
UNIT-000365,PT-05,22740.0,OP-SHIFT_1-06,True
UNIT-000365,FA-05,23100.0,OP-SHIFT_1-06,True
UNIT-000365,FA-06,23160.0,OP-SHIFT_1-06,True
UNIT-000365,FA-07,23220.0,OP-SHIFT_1-06,True
UNIT-000365,FA-08,23280.0,OP-SHIFT_1-06,True
UNIT-000366,PT-05,22800.0,OP-SHIFT_1-01,True
UNIT-000366,FA-05,23160.0,OP-SHIFT_1-01,True
UNIT-000366,FA-06,23220.0,OP-SHIFT_1-01,True
UNIT-000366,FA-07,23280.0,OP-SHIFT_1-01,True
UNIT-000366,FA-08,23340.0,OP-SHIFT_1-01,True
UNIT-000367,PT-05,22860.0,OP-SHIFT_1-02,True
UNIT-000367,FA-05,23220.0,OP-SHIFT_1-02,True
UNIT-000367,FA-06,23280.0,OP-SHIFT_1-02,True
UNIT-000367,FA-07,23340.0,OP-SHIFT_1-02,True
UNIT-000367,FA-08,23400.0,OP-SHIFT_1-02,True
UNIT-000368,PT-05,22920.0,OP-SHIFT_1-03,True
UNIT-000368,FA-05,23280.0,OP-SHIFT_1-03,True
UNIT-000368,FA-06,23340.0,OP-SHIFT_1-03,True
UNIT-000368,FA-07,23400.0,OP-SHIFT_1-03,True
UNIT-000368,FA-08,23460.0,OP-SHIFT_1-03,True
UNIT-000369,PT-05,22980.0,OP-SHIFT_1-04,True
UNIT-000369,FA-05,23340.0,OP-SHIFT_1-04,True
UNIT-000369,FA-06,23400.0,OP-SHIFT_1-04,True
UNIT-000369,FA-07,23460.0,OP-SHIFT_1-04,True
UNIT-000369,FA-08,23520.0,OP-SHIFT_1-04,True
UNIT-000370,PT-05,23040.0,OP-SHIFT_1-05,True
UNIT-000370,FA-05,23400.0,OP-SHIFT_1-05,True
UNIT-000370,FA-06,23460.0,OP-SHIFT_1-05,True
UNIT-000370,FA-07,23520.0,OP-SHIFT_1-05,True
UNIT-000370,FA-08,23580.0,OP-SHIFT_1-05,False
UNIT-000371,PT-05,23100.0,OP-SHIFT_1-06,False
UNIT-000371,FA-05,23460.0,OP-SHIFT_1-06,True
UNIT-000371,FA-06,23520.0,OP-SHIFT_1-06,True
UNIT-000371,FA-07,23580.0,OP-SHIFT_1-06,True
UNIT-000371,FA-08,23640.0,OP-SHIFT_1-06,True
UNIT-000372,PT-05,23160.0,OP-SHIFT_1-01,True
UNIT-000372,FA-05,23520.0,OP-SHIFT_1-01,True
UNIT-000372,FA-06,23580.0,OP-SHIFT_1-01,True
UNIT-000372,FA-07,23640.0,OP-SHIFT_1-01,True
UNIT-000372,FA-08,23700.0,OP-SHIFT_1-01,True
UNIT-000373,PT-05,23220.0,OP-SHIFT_1-02,True
UNIT-000373,FA-05,23580.0,OP-SHIFT_1-02,True
UNIT-000373,FA-06,23640.0,OP-SHIFT_1-02,True
UNIT-000373,FA-07,23700.0,OP-SHIFT_1-02,True
UNIT-000373,FA-08,23760.0,OP-SHIFT_1-02,True
UNIT-000374,PT-05,23280.0,OP-SHIFT_1-03,True
UNIT-000374,FA-05,23640.0,OP-SHIFT_1-03,True
UNIT-000374,FA-06,23700.0,OP-SHIFT_1-03,True
UNIT-000374,FA-07,23760.0,OP-SHIFT_1-03,True
UNIT-000374,FA-08,23820.0,OP-SHIFT_1-03,True
UNIT-000375,PT-05,23340.0,OP-SHIFT_1-04,True
UNIT-000375,FA-05,23700.0,OP-SHIFT_1-04,True
UNIT-000375,FA-06,23760.0,OP-SHIFT_1-04,True
UNIT-000375,FA-07,23820.0,OP-SHIFT_1-04,True
UNIT-000375,FA-08,23880.0,OP-SHIFT_1-04,True
UNIT-000376,PT-05,23400.0,OP-SHIFT_1-05,True
UNIT-000376,FA-05,23760.0,OP-SHIFT_1-05,True
UNIT-000376,FA-06,23820.0,OP-SHIFT_1-05,True
UNIT-000376,FA-07,23880.0,OP-SHIFT_1-05,True
UNIT-000376,FA-08,23940.0,OP-SHIFT_1-05,True
UNIT-000377,PT-05,23460.0,OP-SHIFT_1-06,True
UNIT-000377,FA-05,23820.0,OP-SHIFT_1-06,True
UNIT-000377,FA-06,23880.0,OP-SHIFT_1-06,True
UNIT-000377,FA-07,23940.0,OP-SHIFT_1-06,True
UNIT-000377,FA-08,24000.0,OP-SHIFT_1-06,True
UNIT-000378,PT-05,23520.0,OP-SHIFT_1-01,True
UNIT-000378,FA-05,23880.0,OP-SHIFT_1-01,True
UNIT-000378,FA-06,23940.0,OP-SHIFT_1-01,True
UNIT-000378,FA-07,24000.0,OP-SHIFT_1-01,True
UNIT-000378,FA-08,24060.0,OP-SHIFT_1-01,True
UNIT-000379,PT-05,23580.0,OP-SHIFT_1-02,True
UNIT-000379,FA-05,23940.0,OP-SHIFT_1-02,True
UNIT-000379,FA-06,24000.0,OP-SHIFT_1-02,True
UNIT-000379,FA-07,24060.0,OP-SHIFT_1-02,True
UNIT-000379,FA-08,24120.0,OP-SHIFT_1-02,True
UNIT-000380,PT-05,23640.0,OP-SHIFT_1-03,True
UNIT-000380,FA-05,24000.0,OP-SHIFT_1-03,True
UNIT-000380,FA-06,24060.0,OP-SHIFT_1-03,True
UNIT-000380,FA-07,24120.0,OP-SHIFT_1-03,True
UNIT-000380,FA-08,24180.0,OP-SHIFT_1-03,True
UNIT-000381,PT-05,23700.0,OP-SHIFT_1-04,True
UNIT-000381,FA-05,24060.0,OP-SHIFT_1-04,True
UNIT-000381,FA-06,24120.0,OP-SHIFT_1-04,True
UNIT-000381,FA-07,24180.0,OP-SHIFT_1-04,True
UNIT-000381,FA-08,24240.0,OP-SHIFT_1-04,True
UNIT-000382,PT-05,23760.0,OP-SHIFT_1-05,True
UNIT-000382,FA-05,24120.0,OP-SHIFT_1-05,True
UNIT-000382,FA-06,24180.0,OP-SHIFT_1-05,True
UNIT-000382,FA-07,24240.0,OP-SHIFT_1-05,True
UNIT-000382,FA-08,24300.0,OP-SHIFT_1-05,True
UNIT-000383,PT-05,23820.0,OP-SHIFT_1-06,True
UNIT-000383,FA-05,24180.0,OP-SHIFT_1-06,True
UNIT-000383,FA-06,24240.0,OP-SHIFT_1-06,True
UNIT-000383,FA-07,24300.0,OP-SHIFT_1-06,True
UNIT-000383,FA-08,24360.0,OP-SHIFT_1-06,True
UNIT-000384,PT-05,23880.0,OP-SHIFT_1-01,True
UNIT-000384,FA-05,24240.0,OP-SHIFT_1-01,True
UNIT-000384,FA-06,24300.0,OP-SHIFT_1-01,True
UNIT-000384,FA-07,24360.0,OP-SHIFT_1-01,True
UNIT-000384,FA-08,24420.0,OP-SHIFT_1-01,True
UNIT-000385,PT-05,23940.0,OP-SHIFT_1-02,True
UNIT-000385,FA-05,24300.0,OP-SHIFT_1-02,True
UNIT-000385,FA-06,24360.0,OP-SHIFT_1-02,True
UNIT-000385,FA-07,24420.0,OP-SHIFT_1-02,True
UNIT-000385,FA-08,24480.0,OP-SHIFT_1-02,True
UNIT-000386,PT-05,24000.0,OP-SHIFT_1-03,True
UNIT-000386,FA-05,24360.0,OP-SHIFT_1-03,True
UNIT-000386,FA-06,24420.0,OP-SHIFT_1-03,True
UNIT-000386,FA-07,24480.0,OP-SHIFT_1-03,True
UNIT-000386,FA-08,24540.0,OP-SHIFT_1-03,True
UNIT-000387,PT-05,24060.0,OP-SHIFT_1-04,True
UNIT-000387,FA-05,24420.0,OP-SHIFT_1-04,True
UNIT-000387,FA-06,24480.0,OP-SHIFT_1-04,True
UNIT-000387,FA-07,24540.0,OP-SHIFT_1-04,True
UNIT-000387,FA-08,24600.0,OP-SHIFT_1-04,True
UNIT-000388,PT-05,24120.0,OP-SHIFT_1-05,True
UNIT-000388,FA-05,24480.0,OP-SHIFT_1-05,True
UNIT-000388,FA-06,24540.0,OP-SHIFT_1-05,True
UNIT-000388,FA-07,24600.0,OP-SHIFT_1-05,True
UNIT-000388,FA-08,24660.0,OP-SHIFT_1-05,True
UNIT-000389,PT-05,24180.0,OP-SHIFT_1-06,True
UNIT-000389,FA-05,24540.0,OP-SHIFT_1-06,True
UNIT-000389,FA-06,24600.0,OP-SHIFT_1-06,True
UNIT-000389,FA-07,24660.0,OP-SHIFT_1-06,True
UNIT-000389,FA-08,24720.0,OP-SHIFT_1-06,True
UNIT-000390,PT-05,24240.0,OP-SHIFT_1-01,True
UNIT-000390,FA-05,24600.0,OP-SHIFT_1-01,True
UNIT-000390,FA-06,24660.0,OP-SHIFT_1-01,True
UNIT-000390,FA-07,24720.0,OP-SHIFT_1-01,True
UNIT-000390,FA-08,24780.0,OP-SHIFT_1-01,True
UNIT-000391,PT-05,24300.0,OP-SHIFT_1-02,True
UNIT-000391,FA-05,24660.0,OP-SHIFT_1-02,True
UNIT-000391,FA-06,24720.0,OP-SHIFT_1-02,True
UNIT-000391,FA-07,24780.0,OP-SHIFT_1-02,True
UNIT-000391,FA-08,24840.0,OP-SHIFT_1-02,True
UNIT-000392,PT-05,24360.0,OP-SHIFT_1-03,True
UNIT-000392,FA-05,24720.0,OP-SHIFT_1-03,True
UNIT-000392,FA-06,24780.0,OP-SHIFT_1-03,True
UNIT-000392,FA-07,24840.0,OP-SHIFT_1-03,True
UNIT-000392,FA-08,24900.0,OP-SHIFT_1-03,True
UNIT-000393,PT-05,24420.0,OP-SHIFT_1-04,True
UNIT-000393,FA-05,24780.0,OP-SHIFT_1-04,True
UNIT-000393,FA-06,24840.0,OP-SHIFT_1-04,True
UNIT-000393,FA-07,24900.0,OP-SHIFT_1-04,True
UNIT-000393,FA-08,24960.0,OP-SHIFT_1-04,True
UNIT-000394,PT-05,24480.0,OP-SHIFT_1-05,True
UNIT-000394,FA-05,24840.0,OP-SHIFT_1-05,True
UNIT-000394,FA-06,24900.0,OP-SHIFT_1-05,True
UNIT-000394,FA-07,24960.0,OP-SHIFT_1-05,True
UNIT-000394,FA-08,25020.0,OP-SHIFT_1-05,True
UNIT-000395,PT-05,24540.0,OP-SHIFT_1-06,True
UNIT-000395,FA-05,24900.0,OP-SHIFT_1-06,True
UNIT-000395,FA-06,24960.0,OP-SHIFT_1-06,True
UNIT-000395,FA-07,25020.0,OP-SHIFT_1-06,True
UNIT-000395,FA-08,25080.0,OP-SHIFT_1-06,True
UNIT-000396,PT-05,24600.0,OP-SHIFT_1-01,True
UNIT-000396,FA-05,24960.0,OP-SHIFT_1-01,True
UNIT-000396,FA-06,25020.0,OP-SHIFT_1-01,True
UNIT-000396,FA-07,25080.0,OP-SHIFT_1-01,True
UNIT-000396,FA-08,25140.0,OP-SHIFT_1-01,True
UNIT-000397,PT-05,24660.0,OP-SHIFT_1-02,True
UNIT-000397,FA-05,25020.0,OP-SHIFT_1-02,True
UNIT-000397,FA-06,25080.0,OP-SHIFT_1-02,True
UNIT-000397,FA-07,25140.0,OP-SHIFT_1-02,True
UNIT-000397,FA-08,25200.0,OP-SHIFT_1-02,True
UNIT-000398,PT-05,24720.0,OP-SHIFT_1-03,True
UNIT-000398,FA-05,25080.0,OP-SHIFT_1-03,True
UNIT-000398,FA-06,25140.0,OP-SHIFT_1-03,True
UNIT-000398,FA-07,25200.0,OP-SHIFT_1-03,True
UNIT-000398,FA-08,25260.0,OP-SHIFT_1-03,True
UNIT-000399,PT-05,24780.0,OP-SHIFT_1-04,True
UNIT-000399,FA-05,25140.0,OP-SHIFT_1-04,True
UNIT-000399,FA-06,25200.0,OP-SHIFT_1-04,True
UNIT-000399,FA-07,25260.0,OP-SHIFT_1-04,True
UNIT-000399,FA-08,25320.0,OP-SHIFT_1-04,True
UNIT-000400,PT-05,24840.0,OP-SHIFT_1-05,True
UNIT-000400,FA-05,25200.0,OP-SHIFT_1-05,True
UNIT-000400,FA-06,25260.0,OP-SHIFT_1-05,True
UNIT-000400,FA-07,25320.0,OP-SHIFT_1-05,True
UNIT-000400,FA-08,25380.0,OP-SHIFT_1-05,True
UNIT-000401,PT-05,24900.0,OP-SHIFT_1-06,True
UNIT-000401,FA-05,25260.0,OP-SHIFT_1-06,True
UNIT-000401,FA-06,25320.0,OP-SHIFT_1-06,True
UNIT-000401,FA-07,25380.0,OP-SHIFT_1-06,True
UNIT-000401,FA-08,25440.0,OP-SHIFT_1-06,True
UNIT-000402,PT-05,24960.0,OP-SHIFT_1-01,True
UNIT-000402,FA-05,25320.0,OP-SHIFT_1-01,True
UNIT-000402,FA-06,25380.0,OP-SHIFT_1-01,True
UNIT-000402,FA-07,25440.0,OP-SHIFT_1-01,True
UNIT-000402,FA-08,25500.0,OP-SHIFT_1-01,True
UNIT-000403,PT-05,25020.0,OP-SHIFT_1-02,True
UNIT-000403,FA-05,25380.0,OP-SHIFT_1-02,True
UNIT-000403,FA-06,25440.0,OP-SHIFT_1-02,True
UNIT-000403,FA-07,25500.0,OP-SHIFT_1-02,True
UNIT-000403,FA-08,25560.0,OP-SHIFT_1-02,True
UNIT-000404,PT-05,25080.0,OP-SHIFT_1-03,True
UNIT-000404,FA-05,25440.0,OP-SHIFT_1-03,True
UNIT-000404,FA-06,25500.0,OP-SHIFT_1-03,True
UNIT-000404,FA-07,25560.0,OP-SHIFT_1-03,True
UNIT-000404,FA-08,25620.0,OP-SHIFT_1-03,True
UNIT-000405,PT-05,25140.0,OP-SHIFT_1-04,True
UNIT-000405,FA-05,25500.0,OP-SHIFT_1-04,True
UNIT-000405,FA-06,25560.0,OP-SHIFT_1-04,True
UNIT-000405,FA-07,25620.0,OP-SHIFT_1-04,True
UNIT-000405,FA-08,25680.0,OP-SHIFT_1-04,True
UNIT-000406,PT-05,25200.0,OP-SHIFT_1-05,True
UNIT-000406,FA-05,25560.0,OP-SHIFT_1-05,True
UNIT-000406,FA-06,25620.0,OP-SHIFT_1-05,True
UNIT-000406,FA-07,25680.0,OP-SHIFT_1-05,True
UNIT-000406,FA-08,25740.0,OP-SHIFT_1-05,True
UNIT-000407,PT-05,25260.0,OP-SHIFT_1-06,True
UNIT-000407,FA-05,25620.0,OP-SHIFT_1-06,True
UNIT-000407,FA-06,25680.0,OP-SHIFT_1-06,True
UNIT-000407,FA-07,25740.0,OP-SHIFT_1-06,True
UNIT-000407,FA-08,25800.0,OP-SHIFT_1-06,True
UNIT-000408,PT-05,25320.0,OP-SHIFT_1-01,True
UNIT-000408,FA-05,25680.0,OP-SHIFT_1-01,True
UNIT-000408,FA-06,25740.0,OP-SHIFT_1-01,True
UNIT-000408,FA-07,25800.0,OP-SHIFT_1-01,True
UNIT-000408,FA-08,25860.0,OP-SHIFT_1-01,True
UNIT-000409,PT-05,25380.0,OP-SHIFT_1-02,True
UNIT-000409,FA-05,25740.0,OP-SHIFT_1-02,True
UNIT-000409,FA-06,25800.0,OP-SHIFT_1-02,True
UNIT-000409,FA-07,25860.0,OP-SHIFT_1-02,True
UNIT-000409,FA-08,25920.0,OP-SHIFT_1-02,True
UNIT-000410,PT-05,25440.0,OP-SHIFT_1-03,True
UNIT-000410,FA-05,25800.0,OP-SHIFT_1-03,True
UNIT-000410,FA-06,25860.0,OP-SHIFT_1-03,True
UNIT-000410,FA-07,25920.0,OP-SHIFT_1-03,True
UNIT-000410,FA-08,25980.0,OP-SHIFT_1-03,True
UNIT-000411,PT-05,25500.0,OP-SHIFT_1-04,True
UNIT-000411,FA-05,25860.0,OP-SHIFT_1-04,True
UNIT-000411,FA-06,25920.0,OP-SHIFT_1-04,True
UNIT-000411,FA-07,25980.0,OP-SHIFT_1-04,True
UNIT-000411,FA-08,26040.0,OP-SHIFT_1-04,True
UNIT-000412,PT-05,25560.0,OP-SHIFT_1-05,True
UNIT-000412,FA-05,25920.0,OP-SHIFT_1-05,True
UNIT-000412,FA-06,25980.0,OP-SHIFT_1-05,True
UNIT-000412,FA-07,26040.0,OP-SHIFT_1-05,True
UNIT-000412,FA-08,26100.0,OP-SHIFT_1-05,True
UNIT-000413,PT-05,25620.0,OP-SHIFT_1-06,True
UNIT-000413,FA-05,25980.0,OP-SHIFT_1-06,True
UNIT-000413,FA-06,26040.0,OP-SHIFT_1-06,True
UNIT-000413,FA-07,26100.0,OP-SHIFT_1-06,True
UNIT-000413,FA-08,26160.0,OP-SHIFT_1-06,True
UNIT-000414,PT-05,25680.0,OP-SHIFT_1-01,True
UNIT-000414,FA-05,26040.0,OP-SHIFT_1-01,True
UNIT-000414,FA-06,26100.0,OP-SHIFT_1-01,True
UNIT-000414,FA-07,26160.0,OP-SHIFT_1-01,True
UNIT-000414,FA-08,26220.0,OP-SHIFT_1-01,True
UNIT-000415,PT-05,25740.0,OP-SHIFT_1-02,True
UNIT-000415,FA-05,26100.0,OP-SHIFT_1-02,True
UNIT-000415,FA-06,26160.0,OP-SHIFT_1-02,True
UNIT-000415,FA-07,26220.0,OP-SHIFT_1-02,True
UNIT-000415,FA-08,26280.0,OP-SHIFT_1-02,True
UNIT-000416,PT-05,25800.0,OP-SHIFT_1-03,True
UNIT-000416,FA-05,26160.0,OP-SHIFT_1-03,True
UNIT-000416,FA-06,26220.0,OP-SHIFT_1-03,True
UNIT-000416,FA-07,26280.0,OP-SHIFT_1-03,True
UNIT-000416,FA-08,26340.0,OP-SHIFT_1-03,True
UNIT-000417,PT-05,25860.0,OP-SHIFT_1-04,True
UNIT-000417,FA-05,26220.0,OP-SHIFT_1-04,True
UNIT-000417,FA-06,26280.0,OP-SHIFT_1-04,True
UNIT-000417,FA-07,26340.0,OP-SHIFT_1-04,True
UNIT-000417,FA-08,26400.0,OP-SHIFT_1-04,True
UNIT-000418,PT-05,25920.0,OP-SHIFT_1-05,True
UNIT-000418,FA-05,26280.0,OP-SHIFT_1-05,True
UNIT-000418,FA-06,26340.0,OP-SHIFT_1-05,True
UNIT-000418,FA-07,26400.0,OP-SHIFT_1-05,True
UNIT-000418,FA-08,26460.0,OP-SHIFT_1-05,True
UNIT-000419,PT-05,25980.0,OP-SHIFT_1-06,True
UNIT-000419,FA-05,26340.0,OP-SHIFT_1-06,True
UNIT-000419,FA-06,26400.0,OP-SHIFT_1-06,True
UNIT-000419,FA-07,26460.0,OP-SHIFT_1-06,True
UNIT-000419,FA-08,26520.0,OP-SHIFT_1-06,True
UNIT-000420,PT-05,26040.0,OP-SHIFT_1-01,True
UNIT-000420,FA-05,26400.0,OP-SHIFT_1-01,True
UNIT-000420,FA-06,26460.0,OP-SHIFT_1-01,True
UNIT-000420,FA-07,26520.0,OP-SHIFT_1-01,True
UNIT-000420,FA-08,26580.0,OP-SHIFT_1-01,True
UNIT-000421,PT-05,26100.0,OP-SHIFT_1-02,True
UNIT-000421,FA-05,26460.0,OP-SHIFT_1-02,True
UNIT-000421,FA-06,26520.0,OP-SHIFT_1-02,True
UNIT-000421,FA-07,26580.0,OP-SHIFT_1-02,True
UNIT-000421,FA-08,26640.0,OP-SHIFT_1-02,True
UNIT-000422,PT-05,26160.0,OP-SHIFT_1-03,True
UNIT-000422,FA-05,26520.0,OP-SHIFT_1-03,True
UNIT-000422,FA-06,26580.0,OP-SHIFT_1-03,True
UNIT-000422,FA-07,26640.0,OP-SHIFT_1-03,True
UNIT-000422,FA-08,26700.0,OP-SHIFT_1-03,True
UNIT-000423,PT-05,26220.0,OP-SHIFT_1-04,True
UNIT-000423,FA-05,26580.0,OP-SHIFT_1-04,True
UNIT-000423,FA-06,26640.0,OP-SHIFT_1-04,True
UNIT-000423,FA-07,26700.0,OP-SHIFT_1-04,True
UNIT-000423,FA-08,26760.0,OP-SHIFT_1-04,True
UNIT-000424,PT-05,26280.0,OP-SHIFT_1-05,True
UNIT-000424,FA-05,26640.0,OP-SHIFT_1-05,True
UNIT-000424,FA-06,26700.0,OP-SHIFT_1-05,True
UNIT-000424,FA-07,26760.0,OP-SHIFT_1-05,True
UNIT-000424,FA-08,26820.0,OP-SHIFT_1-05,True
UNIT-000425,PT-05,26340.0,OP-SHIFT_1-06,True
UNIT-000425,FA-05,26700.0,OP-SHIFT_1-06,True
UNIT-000425,FA-06,26760.0,OP-SHIFT_1-06,True
UNIT-000425,FA-07,26820.0,OP-SHIFT_1-06,True
UNIT-000425,FA-08,26880.0,OP-SHIFT_1-06,True
UNIT-000426,PT-05,26400.0,OP-SHIFT_1-01,True
UNIT-000426,FA-05,26760.0,OP-SHIFT_1-01,True
UNIT-000426,FA-06,26820.0,OP-SHIFT_1-01,True
UNIT-000426,FA-07,26880.0,OP-SHIFT_1-01,True
UNIT-000426,FA-08,26940.0,OP-SHIFT_1-01,True
UNIT-000427,PT-05,26460.0,OP-SHIFT_1-02,True
UNIT-000427,FA-05,26820.0,OP-SHIFT_1-02,True
UNIT-000427,FA-06,26880.0,OP-SHIFT_1-02,True
